sku_id,brand,name,image_1,image_2,price,apparel,occasion,dress_code,url,discount,weather,geography,colors,accessory
436051723,Jag Jeans,Jag Jeans 'Paley' Bootcut Jeans,https://resources.shopstyle.com/pim/e4/ab/e4abfd37e2dedc1231bccb4bb0979cea_best.jpg,74.0,"Bootcut Denim, Stretch Denim",,,http://www.shopstyle.com/p/jag-jeans-paley-bootcut-jeans/436051723?pid=uid849-34126543-19,,,,,
496907459,Karen Kane,Karen Kane Pull-On Stretch Bootcut Jeans (Blue),https://resources.shopstyle.com/pim/06/0e/060e42a34083e19ad522b5095d2caead_best.jpg,128.0,"Bootcut Denim, Skinny Denim, Stretch Denim",,,http://www.shopstyle.com/p/karen-kane-pull-on-stretch-bootcut-jeans-blue/496907459?pid=uid849-34126543-19,,,,,
494134598,KUT from the Kloth,KUT from the Kloth 'Natalie' Stretch Bootcut Jeans (Beneficial),https://resources.shopstyle.com/pim/5d/9f/5d9fa14138b87f3e660977eeed9125a2_best.jpg,89.0,"Bootcut Denim, Stretch Denim",,,http://www.shopstyle.com/p/kut-from-the-kloth-natalie-stretch-bootcut-jeans-beneficial/494134598?pid=uid849-34126543-19,,,,,
472476818,Hudson,Hudson Jeans 'Elysian - Beth' Baby Bootcut Jeans,https://resources.shopstyle.com/pim/d7/ed/d7eda396814b414fd77c9a0ef5c65e2f_best.jpg,189.0,"Bootcut Denim, Stretch Denim",,,http://www.shopstyle.com/p/hudson-elysian-beth-baby-bootcut-jeans/472476818?pid=uid849-34126543-19,,,,,
254551413,NYDJ,NYDJ 'Barbara' Stretch Bootcut Jeans (Black) (Regular & Petite),https://resources.shopstyle.com/pim/60/5d/605d8c96d1b1072ad9a679670fbda39a_best.jpg,114.0,"Bootcut Denim, Stretch Denim",,,http://www.shopstyle.com/p/nydj-barbara-stretch-bootcut-jeans-black-regular-petite/254551413?pid=uid849-34126543-19,,,,,
523707858,Frame,Frame 'Le Original' High Rise Jeans (Grayton),https://resources.shopstyle.com/pim/23/46/234684dd0c6d20e522e33c1702f0b524_best.jpg,239.0,"Classic Denim, Cropped Denim, Distressed Denim, Relaxed Denim, Stretch Denim",,,http://www.shopstyle.com/p/frame-le-original-high-rise-jeans-grayton/523707858?pid=uid849-34126543-19,,,,,
487759982,Vince Camuto,Two by Vince Camuto 'Classic '70s' Flare Leg Jeans (Authentic),https://resources.shopstyle.com/pim/40/7e/407eaf4c444670cbb8a907a6bcceefa3_best.jpg,89.0,"Classic Denim, Flare Denim, Stretch Denim",,,http://www.shopstyle.com/p/vince-camuto-two-by-classic-70s-flare-leg-jeans-authentic/487759982?pid=uid849-34126543-19,,,,,
540186893,,Jen7 Stretch Slim Straight Leg Jeans,https://resources.shopstyle.com/pim/e2/90/e290ea6a2d88ddbc59ce618efee4a4ab_best.jpg,159.0,"Classic Denim, Straight Denim, Stretch Denim",,,http://www.shopstyle.com/p/jen7-stretch-slim-straight-leg-jeans/540186893?pid=uid849-34126543-19,,,,,
511049242,Stella McCartney,Stella McCartney '70s Flare' Jeans (Classic Blue),https://resources.shopstyle.com/pim/89/b5/89b5531318244166a80d2d1ee2e4f0fd_best.jpg,495.0,"Classic Denim, Flare Denim",,,http://www.shopstyle.com/p/stella-mccartney-70s-flare-jeans-classic-blue/511049242?pid=uid849-34126543-19,,,,,
505660976,Topshop,Topshop Moto 'Leigh' Ripped Skinny Jeans,https://resources.shopstyle.com/pim/b4/e7/b4e76d4934d632380574f0e9b95b75ab_best.jpg,40.0,"Cropped Denim, Skinny Denim",,,http://www.shopstyle.com/p/topshop-moto-leigh-ripped-skinny-jeans/505660976?pid=uid849-34126543-19,,,,,
513937105,Topshop,Topshop 'Jamie' Ripped High Rise Ankle Skinny Jeans,https://resources.shopstyle.com/pim/5a/a6/5aa6f6b3948ad1763f9b212872f51b7e_best.jpg,75.0,Skinny Denim,,,http://www.shopstyle.com/p/topshop-jamie-ripped-high-rise-ankle-skinny-jeans/513937105?pid=uid849-34126543-19,,,,,
467018832,AG Jeans,AG Ankle Super Skinny Jeans (Coal Blue),https://resources.shopstyle.com/pim/57/be/57becf4d74423ddae9bd50f44934b055_best.jpg,168.0,"Cropped Denim, Distressed Denim, Skinny Denim, Stretch Denim",,,http://www.shopstyle.com/p/ag-jeans-ankle-super-skinny-jeans-coal-blue/467018832?pid=uid849-34126543-19,,,,,
452533837,Frame,Frame 'Le Color Rip' Skinny Jeans (Film Noir),https://resources.shopstyle.com/pim/c3/65/c365386a6de85cdd61b820075127785b_best.jpg,199.0,"Skinny Denim, Stretch Denim",,,http://www.shopstyle.com/p/frame-le-color-rip-skinny-jeans-film-noir/452533837?pid=uid849-34126543-19,,,,,
539278228,Paige,PAIGE 'Verdugo' Coated Ankle Skinny Jeans (Black Fog Luxe Coated),https://resources.shopstyle.com/pim/85/15/8515b111de5185af696f29c4faf647b3_best.jpg,219.0,Skinny Denim,,,http://www.shopstyle.com/p/paige-verdugo-coated-ankle-skinny-jeans-black-fog-luxe-coated/539278228?pid=uid849-34126543-19,,,,,
536763357,Blank NYC,BLANKNYC Distressed Skinny Jeans (Junk Drawers),https://resources.shopstyle.com/pim/e3/4e/e34e32cfd127ffddce5f2f7f839cb5f6_best.jpg,88.0,"Distressed Denim, Skinny Denim, Stretch Denim",,,http://www.shopstyle.com/p/blank-nyc-blanknyc-distressed-skinny-jeans-junk-drawers/536763357?pid=uid849-34126543-19,,,,,
472140738,Madewell,Madewell High Rise Skinny Jeans (Pure White),https://resources.shopstyle.com/pim/86/6f/866f28ad91d3f3e315d0fe5507d2328e_best.jpg,125.0,Skinny Denim,,,http://www.shopstyle.com/p/madewell-high-rise-skinny-jeans-pure-white/472140738?pid=uid849-34126543-19,,,,,
448243125,AG Jeans,AG 'The Legging' Ankle Jeans (11 Year Swap Meet),https://resources.shopstyle.com/pim/f0/09/f009c90ffe09716c2636334e6a75387d_best.jpg,225.0,"Skinny Denim, Stretch Denim",,,http://www.shopstyle.com/p/ag-jeans-the-legging-ankle-jeans-11-year-swap-meet/448243125?pid=uid849-34126543-19,,,,,
538869132,,STS Blue 'Tomboy Skinny' Patched Jeans (West Topanga),https://resources.shopstyle.com/pim/48/7a/487a76ff526492d1636558de388ab7fd_best.jpg,68.0,Skinny Denim,,,http://www.shopstyle.com/p/sts-blue-tomboy-skinny-patched-jeans-west-topanga/538869132?pid=uid849-34126543-19,,,,,
472267824,Blank NYC,BLANKNYC 'Good Vibes' Distressed Skinny Jeans,https://resources.shopstyle.com/pim/31/c0/31c05c67f49216751ac95435f031effc_best.jpg,88.0,"Distressed Denim, Skinny Denim",,,http://www.shopstyle.com/p/blank-nyc-blanknyc-good-vibes-distressed-skinny-jeans/472267824?pid=uid849-34126543-19,,,,,
490711885,Blank NYC,BLANKNYC 'Hotel' Distressed Skinny Jeans (Blue),https://resources.shopstyle.com/pim/f2/a1/f2a10c4de3031cf31f63e49da4b23c84_best.jpg,88.0,"Distressed Denim, Skinny Denim",,,http://www.shopstyle.com/p/blank-nyc-blanknyc-hotel-distressed-skinny-jeans-blue/490711885?pid=uid849-34126543-19,,,,,
534889087,BP,BP. Stretch Cotton Moto Leggings,https://resources.shopstyle.com/pim/68/83/688374de6449eb4c24f82de8bc6433bf_best.jpg,39.0,"Skinny Denim, Stretch Denim",,,http://www.shopstyle.com/p/bp-stretch-cotton-moto-leggings/534889087?pid=uid849-34126543-19,,,,,
537519671,AG Jeans,AG 'The Legging' Ankle Jeans (10 Years Recreation),https://resources.shopstyle.com/pim/26/64/266471571f00fddd757c5e25d2330a4d_best.jpg,245.0,Skinny Denim,,,http://www.shopstyle.com/p/ag-jeans-the-legging-ankle-jeans-10-years-recreation/537519671?pid=uid849-34126543-19,,,,,
535389030,Frame,Frame 'Le Skinny de Jeanne' Ripped Jeans (Noir Jefferson),https://resources.shopstyle.com/pim/5c/7f/5c7f8ba17ab3a65736fb954d9964bb55_best.jpg,199.0,"Distressed Denim, Skinny Denim",,,http://www.shopstyle.com/p/frame-le-skinny-de-jeanne-ripped-jeans-noir-jefferson/535389030?pid=uid849-34126543-19,,,,,
474287446,AG Jeans,AG 'The Beau' Skinny Boyfriend Jeans (16 Years Hourglass Sand),https://resources.shopstyle.com/pim/9d/00/9d00132a82b6a99d83ffe86b3d651a73_best.jpg,235.0,"Distressed Denim, Skinny Denim",,,http://www.shopstyle.com/p/ag-jeans-the-beau-skinny-boyfriend-jeans-16-years-hourglass-sand/474287446?pid=uid849-34126543-19,,,,,
448332941,Current/Elliott,Current/Elliott 'The Stiletto' Destroyed Skinny Jeans,https://resources.shopstyle.com/pim/4a/38/4a3868e70b824065f94bdaae2e5c90d7_best.jpg,228.0,Skinny Denim,,,http://www.shopstyle.com/p/current-elliott-the-stiletto-destroyed-skinny-jeans/448332941?pid=uid849-34126543-19,,,,,
512588607,Topshop,Topshop Destroyed High Rise Ankle Skinny Jeans,https://resources.shopstyle.com/pim/b1/5e/b15e889060c302200ac1b8a3ddd69cdd_best.jpg,80.0,Skinny Denim,,,http://www.shopstyle.com/p/topshop-destroyed-high-rise-ankle-skinny-jeans/512588607?pid=uid849-34126543-19,,,,,
468326876,Vince Camuto,Two by Vince Camuto Skinny Jeans,https://resources.shopstyle.com/pim/59/75/5975cec45beb6db13662d2499a96d612_best.jpg,69.0,Skinny Denim,,,http://www.shopstyle.com/p/vince-camuto-two-by-skinny-jeans/468326876?pid=uid849-34126543-19,,,,,
535578150,Articles of Society,Articles of Society 'Mya' Skinny Jeans (Glendale),https://resources.shopstyle.com/pim/7d/04/7d043b547549451aa21dda6b1114dafe_best.jpg,59.0,"Skinny Denim, Stretch Denim",,,http://www.shopstyle.com/p/articles-of-society-mya-skinny-jeans-glendale/535578150?pid=uid849-34126543-19,,,,,
532520147,J Brand,J Brand '811' Ankle Skinny Jeans (Arcadia),https://resources.shopstyle.com/pim/7c/51/7c518ddf3230a98e0ff3cf526ded5cec_best.jpg,188.0,Skinny Denim,,,http://www.shopstyle.com/p/j-brand-811-ankle-skinny-jeans-arcadia/532520147?pid=uid849-34126543-19,,,,,
533688840,BP,BP. Mid Rise Skinny Jeans,https://resources.shopstyle.com/pim/09/3b/093b9e430915fdaaa296be4196c739af_best.jpg,49.0,"Skinny Denim, Stretch Denim",,,http://www.shopstyle.com/p/bp-mid-rise-skinny-jeans/533688840?pid=uid849-34126543-19,,,,,
526770972,Articles of Society,Articles of Society 'Sarah' Skinny Jeans,https://resources.shopstyle.com/pim/fe/2d/fe2d57dbbc090716d5ade53c63f67d7a_best.jpg,59.0,"Distressed Denim, Skinny Denim",,,http://www.shopstyle.com/p/articles-of-society-sarah-skinny-jeans/526770972?pid=uid849-34126543-19,,,,,
455658227,Paige,PAIGE 'Transcend - Hoxton' High Rise Ultra Skinny Stretch Jeans (Black Shadow),https://resources.shopstyle.com/pim/40/0c/400c78a996993623e58ce654ec7d84ef_best.jpg,179.0,"Skinny Denim, Stretch Denim",,,http://www.shopstyle.com/p/paige-transcend-hoxton-high-rise-ultra-skinny-stretch-jeans-black-shadow/455658227?pid=uid849-34126543-19,,,,,
539728622,Rag & Bone,rag & bone/JEAN Ripped Denim Leggings,https://resources.shopstyle.com/pim/12/d8/12d8fe3e482fea45566ecaa5f2b72033_best.jpg,225.0,"Skinny Denim, Stretch Denim",,,http://www.shopstyle.com/p/rag-bone-ripped-denim-leggings/539728622?pid=uid849-34126543-19,,,,,
541408100,Dex,DEX Ripped Skinny Jeans,https://resources.shopstyle.com/pim/2c/78/2c78743f09311ae91f87b020226570fa_best.jpg,74.0,"Distressed Denim, Skinny Denim, Stretch Denim",,,http://www.shopstyle.com/p/dex-ripped-skinny-jeans/541408100?pid=uid849-34126543-19,,,,,
445960106,AG Jeans,AG 'The Farrah' High Rise Skinny Jeans (Brooks),https://resources.shopstyle.com/pim/e5/a3/e5a3262a9d6c0607f73534056748bd67_best.jpg,168.0,"Skinny Denim, Stretch Denim",,,http://www.shopstyle.com/p/ag-jeans-the-farrah-high-rise-skinny-jeans-brooks/445960106?pid=uid849-34126543-19,,,,,
266464502,J Brand,J Brand '811' Ankle Skinny Jeans (Ink),https://resources.shopstyle.com/pim/17/5e/175e33964dfa99d8d2bb795aa78fe46c_best.jpg,158.0,"Skinny Denim, Stretch Denim",,,http://www.shopstyle.com/p/j-brand-811-ankle-skinny-jeans-ink/266464502?pid=uid849-34126543-19,,,,,
486142077,Rag & Bone,rag & bone/JEAN Skinny Stretch Jeans (Bedford),https://resources.shopstyle.com/pim/ec/2e/ec2e186d7fd83b8c7f52365174108483_best.jpg,198.0,"Skinny Denim, Stretch Denim",,,http://www.shopstyle.com/p/rag-bone-skinny-stretch-jeans-bedford/486142077?pid=uid849-34126543-19,,,,,
478767000,Hudson,Hudson Jeans 'Nico' Ankle Skinny Jeans,https://resources.shopstyle.com/pim/cd/23/cd23ce835bd1a330ca5033beb1af22e4_best.jpg,195.0,"Skinny Denim, Stretch Denim",,,http://www.shopstyle.com/p/hudson-nico-ankle-skinny-jeans/478767000?pid=uid849-34126543-19,,,,,
532275670,Frame,Frame 'Le High Straight' High Rise Staggered Hem Jeans (Film Noir) (Nordstrom Exclusive),https://resources.shopstyle.com/pim/93/38/933886dba4c992e32751d3b070276479_best.jpg,205.0,"Relaxed Denim, Straight Denim, Stretch Denim",,,http://www.shopstyle.com/p/frame-le-high-straight-high-rise-staggered-hem-jeans-film-noir-nordstrom-exclusive/532275670?pid=uid849-34126543-19,,,,,
533303129,Topshop,Topshop Step Hem Straight Leg Jeans,https://resources.shopstyle.com/pim/38/b8/38b84eb8d7aa0f4e0bbfb79a124ce157_best.jpg,80.0,"Straight Denim, Stretch Denim",,,http://www.shopstyle.com/p/topshop-step-hem-straight-leg-jeans/533303129?pid=uid849-34126543-19,,,,,
532558402,Eileen Fisher,Eileen Fisher Stretch Crop Straight Leg Jeans,https://resources.shopstyle.com/pim/4e/4d/4e4d02febc0449fc72b7ada364b1faf6_best.jpg,178.0,"Cropped Denim, Straight Denim",,,http://www.shopstyle.com/p/eileen-fisher-stretch-crop-straight-leg-jeans/532558402?pid=uid849-34126543-19,,,,,
532405681,AG Jeans,AG 'The Sloan Vintage' Distressed Straight Leg Jeans (20 Years Carved Stone),https://resources.shopstyle.com/pim/62/72/62727ae379a67141b122b9ad5900dd3b_best.jpg,235.0,"Distressed Denim, Straight Denim, Stretch Denim",,,http://www.shopstyle.com/p/ag-jeans-the-sloan-vintage-distressed-straight-leg-jeans-20-years-carved-stone/532405681?pid=uid849-34126543-19,,,,,
375183573,Eileen Fisher,Eileen Fisher Straight Leg Stretch Jeans (Regular & Petite),https://resources.shopstyle.com/pim/60/86/608609d84b75aae783b9f59c42069484_best.jpg,178.0,"Straight Denim, Stretch Denim",,,http://www.shopstyle.com/p/eileen-fisher-straight-leg-stretch-jeans-regular-petite/375183573?pid=uid849-34126543-19,,,,,
532556301,Rag & Bone,rag & bone/JEAN 'The Dre' Slim Boyfriend Pants,https://resources.shopstyle.com/pim/31/02/31020ec18e632d3afb91521b6378bb4b_best.jpg,195.0,"Relaxed Denim, Straight Denim",,,http://www.shopstyle.com/p/rag-bone-the-dre-slim-boyfriend-pants/532556301?pid=uid849-34126543-19,,,,,
168898903,NYDJ,NYDJ 'Hayden' Stretch Straight Leg Jeans (Resin),https://resources.shopstyle.com/pim/21/85/2185415097e9d35e2c6c62690fa258e7_best.jpg,110.0,"Straight Denim, Stretch Denim",,,http://www.shopstyle.com/p/nydj-hayden-stretch-straight-leg-jeans-resin/168898903?pid=uid849-34126543-19,,,,,
433249616,DL1961,DL1961 'Coco' Curvy Straight Jeans (Solo),https://resources.shopstyle.com/pim/87/2b/872b9329347e31c8749c6f219aa0df5c_best.jpg,168.0,Straight Denim,,,http://www.shopstyle.com/p/dl1961-coco-curvy-straight-jeans-solo/433249616?pid=uid849-34126543-19,,,,,
